Date,County Name,Partially Vaccinated,Fully Vaccinated,First Booster Dose,Second Booster Dose,Bivalent Booster 1
03/20/2021,Berks,2454,1318,,,
12/29/2021,Cumberland,428,258,771,,
10/12/2022,Berks,20,12,6,,725
02/27/2021,Westmoreland,926,1247,,,
06/05/2022,Monroe,8,5,3,8,
04/17/2021,Delaware,3413,2207,,,
05/26/2022,Montgomery,172,181,372,669,
10/04/2022,Berks,26,16,3,,561
06/28/2021,Indiana,19,23,,,
12/19/2020,Berks,33,,,,
05/22/2021,Armstrong,58,90,,,
05/06/2021,Bedford,65,98,,,
06/03/2022,Perry,5,9,14,27,
08/26/2022,Juniata,,1,1,2,
10/23/2022,Huntingdon,,,,,10
11/05/2022,Bedford,,,,,43
11/10/2021,Somerset,48,32,295,,
01/10/2022,Chester,933,331,1833,,
08/05/2022,Franklin,21,12,23,52,
04/18/2022,Northampton,46,33,65,333,
12/23/2020,Montgomery,1357,1,,,
11/22/2022,Pike,1,,,,13
03/11/2022,Columbia,10,4,25,,
04/23/2022,Franklin,6,14,11,72,
07/12/2021,Lackawanna,95,109,,,
05/25/2021,Dauphin,616,1051,,,
12/14/2021,Monroe,205,117,574,,
01/05/2022,Franklin,131,103,228,,
06/23/2022,Berks,62,34,40,104,
06/18/2021,Washington,103,292,,,
11/14/2022,Beaver,5,2,,,174
12/23/2021,Union,41,15,87,,
05/30/2021,Berks,202,132,,,
06/13/2021,Butler,17,66,,,
07/16/2022,Cumberland,26,20,19,66,
06/13/2021,Columbia,7,223,,,
09/25/2021,Berks,202,247,199,,
05/07/2022,Tioga,1,2,1,8,
03/05/2021,Blair,605,1328,,,
12/19/2021,Cumberland,174,94,312,,
05/08/2022,Lackawanna,5,7,8,25,
02/12/2022,Northampton,82,101,248,,
03/31/2021,York,2017,2395,,,
05/28/2021,Out-of-State,996,1287,,,
04/18/2022,Out-of-State,343,186,89,121,
02/15/2021,Out-of-State,2084,1759,,,
09/13/2021,Susquehanna,14,32,5,,
07/06/2022,Berks,59,46,49,106,
06/05/2022,Out-of-State,79,29,13,8,
09/28/2021,Carbon,34,12,34,,
11/23/2021,Schuylkill,171,47,651,,
06/24/2022,Westmoreland,34,28,39,83,
10/18/2022,Forest,,,,,9
11/22/2022,Allegheny,66,66,,,737
02/05/2022,Schuylkill,37,53,38,,
10/28/2021,Washington,185,111,925,,
11/07/2021,Delaware,600,112,624,,
05/07/2021,Wayne,63,582,,,
06/13/2022,Beaver,16,16,12,47,
02/15/2022,Columbia,13,27,20,,
06/30/2021,Berks,372,635,,,
01/26/2022,Out-of-State,802,314,338,,
03/16/2022,Erie,19,43,44,,
08/18/2022,Tioga,9,2,8,8,
09/28/2022,Bucks,45,45,16,,1569
11/22/2022,Dauphin,7,2,,,97
11/12/2022,Wyoming,1,,,,17
10/26/2021,Wayne,52,31,148,,
02/16/2022,Out-of-State,336,205,177,,
09/13/2021,Sullivan,3,4,,,
05/29/2022,Delaware,41,43,66,109,
04/28/2022,Monroe,21,18,21,63,
10/19/2022,Bedford,,,,,78
10/26/2022,Snyder,1,,,,87
11/14/2021,Erie,173,34,244,,
03/10/2021,Wyoming,80,129,,,
10/17/2022,Clearfield,,1,,,107
04/17/2021,Lancaster,1957,4282,,,
10/14/2021,Elk,18,32,82,,
06/23/2022,Allegheny,378,111,268,464,
10/19/2021,Cumberland,177,118,339,,
06/21/2022,Dauphin,29,25,30,98,
12/17/2021,Huntingdon,50,19,165,,
05/14/2021,Montgomery,3626,4723,,,
06/25/2022,Westmoreland,13,15,15,29,
04/06/2022,Lehigh,43,48,63,356,
08/03/2021,Lackawanna,198,134,,,
12/11/2021,Susquehanna,26,5,37,,
10/13/2022,Dauphin,10,21,,,488
08/03/2021,Out-of-State,617,378,,,
12/27/2020,Washington,54,,,,
02/04/2021,Franklin,842,258,,,
08/09/2021,Lancaster,408,235,,,
01/05/2021,Berks,583,8,,,
03/05/2021,Mckean,168,15,,,
07/20/2022,Northampton,40,29,41,134,
10/11/2021,Perry,15,21,21,,
04/13/2021,Berks,2114,1391,,,
10/14/2022,Warren,1,,,,51
08/31/2021,Lehigh,375,309,83,,
02/23/2022,Armstrong,21,34,31,,
07/12/2022,Delaware,269,72,128,208,
05/18/2022,Crawford,11,6,18,82,
01/24/2021,Butler,236,90,,,
07/18/2022,Northampton,40,27,57,171,
11/16/2022,Fulton,1,,,,33
04/12/2022,York,44,64,113,681,
01/23/2021,Wayne,377,10,,,
08/20/2022,Adams,2,1,2,,
06/23/2022,Philadelphia,384,185,266,362,
08/16/2021,Westmoreland,248,187,96,,
10/26/2022,Juniata,,,,,40
06/16/2022,Centre,17,10,16,51,
07/25/2022,Juniata,3,2,5,23,
06/23/2021,Columbia,38,65,,,
12/22/2021,Union,43,28,134,,
09/28/2021,Delaware,446,339,864,,
10/13/2022,Cumberland,27,17,,,587
08/24/2021,Westmoreland,226,241,258,,
05/20/2022,Northampton,60,35,76,442,
05/15/2022,Luzerne,18,14,11,50,
02/15/2021,Northampton,943,936,,,
12/02/2021,York,541,291,1336,,
06/03/2022,Bradford,5,5,6,20,
03/23/2022,Crawford,8,6,16,,
06/02/2022,Wayne,7,4,8,24,
03/17/2021,Indiana,178,127,,,
01/12/2021,Warren,305,4,,,
04/06/2021,Westmoreland,1408,1522,,,
11/20/2022,Centre,,,,,50
09/21/2022,Bucks,33,35,21,,1533
05/27/2021,Berks,802,1127,,,
01/30/2022,Lancaster,85,65,129,,
10/05/2021,Dauphin,220,168,433,,
11/03/2022,Armstrong,1,,,,111
07/29/2022,Out-of-State,268,122,55,42,
04/19/2022,Carbon,4,9,8,39,
10/26/2022,Northampton,9,5,,,497
08/02/2022,Lehigh,55,24,45,81,
05/28/2022,Cambria,5,7,8,27,
11/10/2022,Schuylkill,2,1,,,155
10/25/2021,Northampton,160,121,1024,,
06/01/2021,Centre,180,225,,,
12/31/2020,Montgomery,734,,,,
01/09/2022,Clinton,8,2,14,,
03/12/2021,Centre,381,1111,,,
02/18/2021,Potter,67,35,,,
08/03/2021,Indiana,62,24,,,
08/12/2022,Westmoreland,37,25,49,96,
01/07/2021,York,661,126,,,
06/27/2022,Northumberland,13,6,12,23,
07/09/2021,Northumberland,81,143,,,
09/20/2022,Juniata,1,,3,,20
07/05/2022,Allegheny,349,111,192,325,
12/06/2021,Mifflin,33,28,71,,
10/09/2022,Montgomery,9,14,4,,890
01/21/2022,Fayette,76,39,118,,
12/27/2020,Snyder,16,,,,
04/02/2022,Centre,11,11,16,77,
08/30/2022,Armstrong,4,2,2,8,
08/12/2022,Somerset,18,1,8,22,
09/21/2021,Delaware,324,399,123,,
07/17/2021,Chester,230,281,,,
06/15/2021,Berks,591,1211,,,
04/21/2021,Juniata,48,49,,,
07/08/2021,Lycoming,40,90,,,
07/24/2022,Monroe,11,5,6,13,
11/11/2021,Elk,42,14,155,,
11/03/2021,Lehigh,324,187,1853,,
10/19/2022,Cumberland,16,14,,,704
11/21/2021,Out-of-State,1286,75,180,,
11/17/2021,Wayne,118,21,197,,
03/24/2021,Blair,346,281,,,
05/29/2021,Out-of-State,732,801,,,
09/09/2022,Northumberland,3,6,,,34
12/10/2021,Washington,234,226,603,,
11/05/2022,Lackawanna,4,2,,,187
11/15/2021,Out-of-State,1621,300,786,,
03/25/2021,Union,299,51,,,
01/29/2021,Somerset,129,31,,,
10/06/2022,Montgomery,93,117,15,,2246
03/04/2021,Mercer,288,671,,,
11/23/2021,Crawford,83,17,509,,
11/03/2021,Bedford,18,19,86,,
06/07/2021,Franklin,103,141,,,
05/25/2021,Mercer,189,165,,,
08/02/2021,Erie,152,102,,,
04/27/2021,Indiana,80,120,,,
01/17/2022,York,229,219,551,,
12/11/2021,Lancaster,327,707,977,,
11/05/2021,Washington,206,116,723,,
11/22/2022,Mercer,1,1,,,23
01/25/2021,Columbia,249,88,,,
03/06/2021,Snyder,109,113,,,
09/27/2022,Sullivan,1,,,,16
02/20/2021,Delaware,886,958,,,
07/16/2021,Lackawanna,133,151,,,
04/29/2022,Delaware,91,115,115,472,
03/07/2021,Berks,954,175,,,
04/06/2022,Blair,10,35,27,102,
09/16/2022,Clearfield,1,5,,,79
08/02/2022,Butler,18,32,25,44,
04/15/2021,Columbia,227,366,,,
04/15/2021,York,2039,1957,,,
07/13/2021,Clearfield,25,35,,,
09/19/2021,Berks,128,197,20,,
03/29/2021,Montour,43,72,,,
12/04/2021,Allegheny,1309,2538,2743,,
08/31/2021,Lackawanna,142,172,69,,
01/19/2021,Perry,32,20,,,
01/25/2022,Chester,351,213,665,,
08/24/2021,Columbia,33,32,3,,
04/24/2021,Huntingdon,41,70,,,
11/26/2021,Schuylkill,90,57,230,,
10/20/2022,Wayne,4,6,,,81
07/13/2022,Clarion,3,1,,6,
07/31/2021,Dauphin,179,129,,,
02/13/2022,Allegheny,118,102,130,,
11/16/2022,Cumberland,17,9,,,444
04/09/2021,Chester,3552,3876,,,
03/28/2021,Jefferson,4,28,,,
10/01/2021,Dauphin,229,202,291,,
03/15/2021,Dauphin,575,665,,,
01/06/2022,Perry,39,28,64,,
08/19/2021,Montour,14,6,6,,
11/09/2022,Potter,,1,,,34
03/03/2022,Lycoming,17,12,34,,
01/08/2021,Schuylkill,604,69,,,
04/01/2022,Schuylkill,24,20,27,134,
11/18/2021,Dauphin,444,99,782,,
03/15/2021,Mercer,271,359,,,
10/11/2021,Armstrong,41,39,81,,
12/28/2021,Westmoreland,320,230,755,,
05/24/2022,Potter,2,1,1,4,
10/17/2022,Lackawanna,9,7,,,613
05/04/2021,Mercer,120,401,,,
10/14/2021,Beaver,100,83,222,,
02/18/2021,Northumberland,58,218,,,
02/07/2022,Lawrence,15,15,20,,
05/30/2022,Luzerne,2,2,2,7,
09/15/2022,Fayette,7,9,1,,156
12/28/2021,Perry,53,36,111,,
11/18/2022,Adams,1,1,,,152
11/03/2022,Mifflin,2,2,,,65
07/21/2021,Cambria,70,57,,,
12/10/2021,Cameron,,3,6,,
06/06/2022,York,45,42,62,229,
03/09/2022,Chester,90,85,91,,
02/26/2021,Berks,822,1336,,,
05/21/2021,Dauphin,1062,2812,,,
02/04/2022,Chester,294,266,362,,
03/24/2021,Northumberland,277,372,,,
05/27/2022,Northampton,35,49,102,314,
05/01/2021,Erie,362,543,,,
10/13/2021,Wayne,30,20,73,,
10/27/2022,Delaware,42,64,,,1264
07/15/2022,Huntingdon,14,2,8,50,
06/27/2022,Montour,3,2,2,6,
05/15/2021,Dauphin,615,1245,,,
09/07/2022,Lehigh,45,22,6,,225
04/12/2021,Columbia,172,326,,,
04/17/2021,Blair,162,263,,,
06/26/2022,Delaware,47,24,44,45,
05/19/2021,Clinton,155,408,,,
04/09/2021,Mckean,1046,260,,,
05/15/2022,Allegheny,64,77,85,328,
04/18/2021,Adams,131,343,,,
03/01/2021,Crawford,737,549,,,
04/01/2022,Monroe,40,46,61,140,
09/10/2021,Northumberland,124,80,48,,
09/29/2021,Somerset,21,44,82,,
06/03/2022,Washington,22,18,41,98,
09/29/2022,Mifflin,1,1,,,86
08/04/2022,Mercer,19,6,14,21,
11/19/2021,Washington,339,90,812,,
06/07/2022,Luzerne,21,33,31,112,
01/02/2021,Lackawanna,305,1,,,
03/20/2021,Lawrence,98,100,,,
04/24/2021,Lebanon,505,682,,,
01/13/2021,Westmoreland,598,308,,,
01/09/2021,Erie,568,312,,,
10/02/2021,Fayette,70,50,151,,
03/25/2021,Lehigh,2369,1126,,,
02/16/2021,Fulton,31,6,,,
11/09/2022,Columbia,1,5,,,109
06/14/2022,Cumberland,45,34,33,108,
04/27/2021,Pike,203,674,,,
03/21/2021,Montour,5,11,,,
07/15/2022,Blair,14,8,10,77,
11/22/2022,Lehigh,12,12,,,95
09/22/2022,Beaver,12,5,3,,239
12/24/2020,Westmoreland,135,,,,
04/06/2022,Jefferson,3,4,6,25,
09/25/2021,Luzerne,122,166,115,,
01/26/2021,Venango,225,9,,,
01/22/2021,Washington,692,100,,,
09/26/2021,Fayette,37,27,103,,
08/02/2021,Armstrong,83,38,,,
09/08/2022,Butler,11,12,3,,132
08/12/2022,Delaware,115,130,78,103,
04/24/2022,Cumberland,14,24,23,43,
03/20/2021,Union,191,35,,,
09/07/2021,Venango,22,33,6,,
04/15/2021,Crawford,101,117,,,
11/09/2021,Pike,47,16,128,,
10/21/2022,Centre,8,8,,,397
08/11/2022,Lehigh,66,20,59,71,
01/15/2021,Delaware,1535,292,,,
03/18/2022,Mercer,12,17,19,,
10/28/2021,Cameron,5,4,23,,
01/02/2021,Lehigh,287,,,,
01/02/2021,Montgomery,1326,4,,,
05/09/2022,Philadelphia,253,261,426,759,
11/02/2022,Armstrong,2,3,,,221
11/21/2021,Mercer,63,15,95,,
12/23/2020,Forest,42,,,,
02/21/2022,Centre,22,21,38,,
12/03/2021,Washington,254,304,800,,
02/19/2021,Monroe,171,438,,,
10/03/2021,Allegheny,442,292,864,,
05/26/2021,Lycoming,120,365,,,
01/09/2022,Lancaster,181,49,350,,
11/06/2022,Susquehanna,,,,,6
06/25/2022,Out-of-State,225,26,16,6,
09/21/2021,Franklin,95,102,36,,
10/21/2021,Monroe,73,67,135,,
04/19/2022,Montgomery,134,215,195,1051,
01/24/2021,Westmoreland,1087,180,,,
06/15/2022,Fayette,4,10,15,31,
10/24/2021,Lancaster,85,60,314,,
06/16/2021,Lycoming,41,124,,,
05/06/2021,Mifflin,36,99,,,
06/29/2022,Franklin,17,8,27,55,
06/06/2021,Centre,32,73,,,
12/05/2021,Lehigh,198,129,394,,
12/21/2021,Perry,50,43,99,,
02/07/2022,Montgomery,277,317,397,,
09/11/2022,Cumberland,,2,2,,146
05/15/2021,Pike,75,262,,,
04/10/2022,Allegheny,85,98,104,423,
02/20/2021,Juniata,2,32,,,
03/31/2022,Venango,5,20,7,49,
04/05/2022,Bucks,111,224,181,929,
01/08/2021,Centre,158,396,,,
09/12/2022,Berks,30,26,5,,500
02/07/2021,Centre,280,19,,,
12/13/2021,Mercer,97,43,224,,
04/11/2021,Bucks,775,1866,,,
08/31/2022,Washington,18,14,17,13,
03/30/2021,Out-of-State,5192,3334,,,
12/26/2020,Schuylkill,100,,,,
03/30/2021,Elk,77,99,,,
03/22/2021,Tioga,103,66,,,
02/26/2021,Schuylkill,578,510,,,
10/17/2022,Franklin,10,10,,,183
03/31/2022,Lackawanna,36,41,55,310,
04/21/2021,Delaware,3836,2641,,,
04/11/2022,Washington,17,51,40,214,
04/18/2021,Delaware,1919,2134,,,
11/18/2022,Allegheny,102,99,,,2655
10/25/2021,Westmoreland,324,168,1256,,
03/20/2021,Centre,1406,1430,,,
02/08/2022,Delaware,231,292,322,,
01/14/2022,York,410,176,1043,,
06/13/2022,Clinton,1,4,5,22,
12/08/2021,Carbon,74,45,283,,
08/21/2021,Allegheny,628,579,224,,
07/29/2022,Butler,37,37,31,109,
08/09/2022,Union,8,5,11,49,
04/15/2021,Cambria,553,1478,,,
09/05/2022,Forest,1,,,,1
01/07/2022,Indiana,50,43,107,,
04/09/2021,Armstrong,275,711,,,
12/17/2021,Perry,54,30,166,,
03/09/2021,Huntingdon,24,212,,,
05/14/2022,Cumberland,34,36,46,104,
10/15/2021,Perry,20,26,19,,
03/01/2021,Mckean,61,15,,,
10/20/2021,Wyoming,15,14,26,,
03/11/2021,Mifflin,140,214,,,
12/23/2020,Northumberland,66,,,,
12/03/2021,Huntingdon,38,35,200,,
12/17/2021,Schuylkill,138,81,497,,
02/24/2021,Columbia,235,312,,,
03/25/2022,Blair,14,15,26,,
07/13/2021,Butler,82,101,,,
07/20/2022,Washington,66,25,29,143,
05/27/2021,Lehigh,698,1447,,,
07/07/2022,Centre,46,10,17,54,
09/19/2022,Schuylkill,2,,1,,133
04/24/2021,Carbon,163,149,,,
09/09/2022,Bucks,65,65,11,,1266
08/26/2021,Monroe,165,166,37,,
09/21/2022,Out-of-State,108,42,18,,993
03/29/2022,Indiana,4,5,6,6,
02/02/2022,Lebanon,64,63,62,,
05/12/2022,Allegheny,174,254,286,1128,
12/31/2021,Lancaster,220,96,509,,
02/03/2021,Perry,110,37,,,
01/05/2022,Somerset,32,26,62,,
11/18/2022,Erie,23,12,,,411
03/30/2022,Adams,7,14,23,68,
10/12/2021,Montgomery,590,380,1405,,
06/12/2021,Juniata,36,60,,,
06/20/2022,Lehigh,45,34,81,201,
03/31/2022,Cumberland,39,93,79,306,
11/10/2021,Wayne,107,41,389,,
05/01/2021,Cumberland,1373,918,,,
07/25/2022,Northampton,45,21,39,178,
05/04/2021,Lebanon,331,885,,,
02/16/2021,Pike,86,30,,,
10/16/2022,Columbia,,,,,12
04/20/2022,Delaware,306,168,150,598,
10/07/2022,Chester,40,30,13,,1546
05/27/2021,Washington,192,405,,,
12/22/2020,Lycoming,189,,,,
12/30/2021,York,578,307,1108,,
12/18/2021,Luzerne,240,149,554,,
07/23/2021,Allegheny,847,696,,,
07/31/2022,Cumberland,11,5,18,18,
10/26/2021,Lehigh,255,150,1075,,
01/29/2022,Erie,71,74,98,,
01/09/2021,Mifflin,33,19,,,
04/10/2022,Erie,22,33,10,125,
11/21/2021,York,210,71,333,,
04/24/2022,Susquehanna,,1,3,4,
10/22/2022,Jefferson,,,,,26
10/22/2022,Cameron,,,,,4
12/16/2021,Huntingdon,36,30,112,,
03/25/2021,Tioga,122,381,,,
03/24/2021,Delaware,4441,2126,,,
10/17/2022,Perry,3,1,,,98
05/19/2021,Lancaster,1379,1084,,,
05/07/2021,Clearfield,101,130,,,
01/02/2021,Columbia,192,2,,,
11/03/2021,Wayne,103,49,359,,
06/14/2021,Clinton,20,55,,,
04/10/2022,Lancaster,16,19,35,116,
02/23/2022,Franklin,30,46,45,,
05/14/2022,Lebanon,15,11,27,89,
06/13/2022,Centre,19,15,34,143,
01/12/2021,Tioga,26,59,,,
02/03/2021,Chester,1600,871,,,
09/28/2022,Northumberland,6,6,2,,184
04/01/2021,Luzerne,1801,1760,,,
11/04/2021,Fulton,11,5,205,,
04/17/2022,Allegheny,28,20,46,104,
08/27/2021,Schuylkill,146,156,40,,
09/19/2022,Cumberland,14,11,6,,507
05/29/2022,Lackawanna,14,3,5,24,
10/25/2021,Elk,21,19,110,,
11/03/2022,Montgomery,63,77,,,1655
11/03/2022,Allegheny,101,84,,,2793
10/06/2022,Lackawanna,32,29,,,492
11/13/2021,Berks,699,113,630,,
08/03/2022,Huntingdon,3,6,7,9,
12/28/2021,Lehigh,467,207,1083,,
07/19/2021,Chester,279,291,,,
10/24/2022,Delaware,49,37,,,1542
05/20/2021,Clearfield,113,138,,,
12/12/2021,Jefferson,9,5,16,,
05/06/2022,Dauphin,30,35,42,225,
10/05/2022,Crawford,6,1,,,114
10/31/2022,Bedford,2,,,,33
06/14/2021,Cumberland,152,508,,,
06/20/2022,Lycoming,9,5,14,34,
09/20/2022,Indiana,,2,,,143
07/17/2021,Franklin,70,69,,,
11/05/2022,Clearfield,,1,,,33
10/20/2021,Carbon,24,28,93,,
05/18/2021,Jefferson,44,64,,,
03/07/2021,Pike,15,19,,,
02/09/2021,Berks,986,681,,,
11/13/2022,Lehigh,6,3,,,158
11/01/2021,Cambria,92,84,530,,
11/15/2022,Indiana,1,1,,,68
10/16/2022,Lehigh,4,5,,,213
10/01/2022,Out-of-State,27,13,4,,667
09/19/2022,Carbon,3,2,,,64
11/01/2021,Franklin,111,68,377,,
11/14/2021,Butler,102,14,117,,
03/02/2021,Centre,882,462,,,
06/17/2021,Allegheny,807,1678,,,
07/12/2021,Allegheny,403,605,,,
10/21/2022,Forest,3,,,,5
05/28/2021,Bradford,80,101,,,
09/27/2022,Lancaster,26,40,10,,910
03/26/2021,Cameron,32,31,,,
10/14/2022,Jefferson,3,,,,73
05/27/2021,Lebanon,244,489,,,
04/04/2021,Centre,127,86,,,
02/22/2022,Lackawanna,37,61,124,,
12/07/2021,Mercer,90,71,258,,
03/31/2022,Blair,7,21,21,91,
04/10/2022,York,19,20,23,88,
06/02/2022,Northumberland,7,14,14,66,
05/25/2021,Butler,328,498,,,
11/27/2021,Allegheny,1183,500,2248,,
05/14/2021,Westmoreland,872,1097,,,
02/24/2021,Delaware,1304,1715,,,
03/07/2022,Chester,93,65,92,,
03/06/2021,Union,117,131,,,
04/05/2022,Lehigh,34,50,69,364,
02/19/2021,Bucks,823,1540,,,
02/08/2021,Lancaster,1486,925,,,
11/10/2021,Blair,154,47,490,,
06/22/2021,Out-of-State,541,810,,,
12/27/2020,Union,25,,,,
11/24/2021,Delaware,802,269,1380,,
04/29/2022,Butler,20,26,30,264,
12/31/2020,Philadelphia,1024,4,,,
01/10/2021,Beaver,29,12,,,
11/13/2021,Out-of-State,1823,134,373,,
11/07/2022,Cameron,,,,,1
09/14/2022,Montgomery,110,121,27,,2039
10/18/2021,Out-of-State,747,330,268,,
02/02/2021,Franklin,397,132,,,
12/14/2021,Carbon,64,41,296,,
03/01/2021,Lycoming,919,303,,,
04/14/2021,Northumberland,348,405,,,
02/03/2021,Butler,920,287,,,
06/01/2021,Huntingdon,13,43,,,
03/16/2021,Centre,919,1179,,,
11/05/2022,Huntingdon,1,,,,9
01/07/2021,Centre,34,14,,,
07/15/2022,Luzerne,40,15,31,123,
09/26/2021,Luzerne,76,101,75,,
01/06/2022,Bucks,856,370,1628,,
03/25/2021,Centre,1252,265,,,
01/03/2021,Delaware,413,1,,,
01/18/2022,Union,15,25,46,,
05/10/2021,Montour,12,28,,,
11/05/2021,Adams,76,56,292,,
10/29/2021,Cambria,113,94,685,,
11/21/2022,Westmoreland,8,9,,,273
06/18/2022,Allegheny,66,50,105,198,
02/23/2021,Delaware,1352,1668,,,
05/21/2021,Lackawanna,745,778,,,
10/13/2021,Columbia,22,59,134,,
06/04/2022,Lancaster,30,29,55,110,
06/04/2021,Centre,112,151,,,
01/09/2022,Chester,457,250,544,,
08/16/2021,Northampton,244,210,50,,
02/10/2022,Lawrence,22,34,34,,
06/23/2021,Luzerne,253,467,,,
10/01/2021,Monroe,112,120,167,,
02/22/2022,Lehigh,75,71,112,,
08/14/2022,Clearfield,1,2,1,3,
03/26/2021,Delaware,3577,2892,,,
04/25/2022,Juniata,1,2,2,21,
08/22/2022,Dauphin,24,19,20,50,
07/17/2022,Snyder,,1,1,,
10/10/2022,Allegheny,92,93,28,,3801
08/31/2022,Out-of-State,136,91,34,16,
06/29/2021,Potter,6,4,,,
10/20/2022,Clinton,,,,,67
04/29/2021,Monroe,720,918,,,
09/03/2021,Crawford,51,72,8,,
10/01/2021,Chester,368,290,959,,
12/28/2021,Centre,178,62,424,,
02/07/2022,Clinton,7,8,17,,
02/24/2022,Dauphin,77,87,91,,
12/28/2020,Union,143,,,,
09/28/2022,Montour,11,6,2,,123
11/18/2022,Armstrong,1,,,,64
10/15/2022,Westmoreland,1,7,,,371
11/08/2022,Westmoreland,8,9,,,499
10/15/2021,Lackawanna,91,127,531,,
10/21/2021,Franklin,75,97,287,,
08/20/2021,Columbia,79,83,64,,
03/04/2022,Lehigh,99,152,222,,
11/11/2021,Warren,42,39,396,,
02/11/2021,Mifflin,151,50,,,
11/28/2021,Chester,613,199,645,,
09/27/2022,Beaver,5,8,1,,381
09/15/2022,Lancaster,39,48,5,,785
04/02/2021,Pike,146,113,,,
03/14/2022,Lancaster,51,60,87,,
11/08/2021,Lehigh,631,172,1582,,
11/11/2022,Venango,,,,,51
07/22/2021,Bedford,19,16,,,
03/29/2021,Centre,505,239,,,
01/28/2022,Cumberland,235,147,393,,
03/20/2022,Chester,30,23,52,,
11/02/2022,Dauphin,11,3,,,515
12/18/2021,Butler,117,45,268,,
12/27/2021,Butler,220,108,499,,
03/14/2021,Perry,35,87,,,
08/11/2021,Indiana,43,46,,,
12/18/2021,Lawrence,50,30,116,,
11/20/2021,Franklin,74,52,179,,
01/22/2021,Lancaster,1541,181,,,
05/05/2021,Chester,1867,3500,,,
07/05/2022,Cumberland,33,15,36,72,
01/01/2021,Susquehanna,8,1,,,
09/13/2022,Northampton,40,33,7,,274
06/04/2021,Schuylkill,168,486,,,
02/19/2021,Cumberland,479,557,,,
03/21/2021,Montgomery,5297,1278,,,
06/18/2021,Beaver,159,400,,,
11/21/2022,Huntingdon,2,,,,14
04/09/2021,Bedford,159,195,,,
08/21/2022,Berks,13,8,9,10,
02/23/2022,Allegheny,281,362,437,,
04/21/2021,Fulton,8,131,,,
04/30/2022,Chester,58,77,85,269,
09/13/2022,Lancaster,33,39,6,,634
12/21/2021,Berks,475,258,1287,,
09/20/2022,Erie,24,19,4,,560
01/16/2022,Luzerne,93,48,195,,
03/08/2022,Bucks,45,74,103,,
03/29/2022,Luzerne,33,30,41,16,
11/09/2021,Beaver,224,50,379,,
12/20/2021,Adams,125,55,415,,
09/07/2022,Pike,,,,,60
10/31/2021,Union,9,6,28,,
11/22/2022,Columbia,1,,,,41
06/06/2021,Dauphin,96,191,,,
11/12/2021,Susquehanna,116,10,180,,
12/05/2021,Northumberland,44,17,138,,
02/10/2021,Columbia,306,130,,,
09/15/2022,Cumberland,24,19,4,,457
01/06/2022,Lebanon,152,79,406,,
01/08/2021,Juniata,44,7,,,
02/11/2021,Cambria,991,145,,,
11/09/2022,Pike,1,,,,54
04/06/2021,Berks,1981,1285,,,
10/22/2022,Out-of-State,12,6,,,475
12/07/2021,Delaware,826,626,1941,,
07/04/2022,Beaver,1,1,2,2,
10/30/2022,Berks,4,2,,,181
06/18/2021,Northampton,253,545,,,
10/06/2021,York,337,277,1175,,
06/08/2021,Bucks,668,2598,,,
07/27/2022,Bedford,12,8,8,18,
11/23/2021,Wyoming,37,16,114,,
10/25/2022,Out-of-State,49,32,,,936
12/31/2021,Philadelphia,803,418,1520,,
11/04/2022,Dauphin,21,9,,,582
10/04/2021,Adams,54,66,175,,
04/20/2022,Mckean,10,9,22,64,
05/31/2022,Luzerne,44,33,41,110,
11/18/2022,York,7,3,,,659
05/10/2022,Somerset,14,11,19,71,
10/07/2022,Luzerne,6,9,2,,678
04/07/2021,Montgomery,4560,6520,,,
10/20/2022,Luzerne,20,16,,,640
12/18/2020,Wayne,10,,,,
09/12/2022,Erie,18,7,1,,316
09/14/2021,Berks,302,349,39,,
11/13/2022,Northampton,4,,,,137
08/30/2021,Lehigh,380,424,141,,
09/10/2022,Columbia,9,17,,,20
02/06/2022,York,64,83,42,,
04/06/2021,Somerset,209,450,,,
10/04/2022,Luzerne,28,31,2,,636
03/30/2021,Allegheny,8480,10630,,,
05/05/2022,Lancaster,59,62,110,383,
04/29/2022,Northumberland,5,23,19,95,
12/21/2020,Westmoreland,728,,,,
12/24/2021,Lancaster,93,61,253,,
07/09/2022,Delaware,67,43,42,94,
12/18/2021,Blair,105,35,180,,
10/21/2021,Out-of-State,700,286,408,,
05/18/2021,Erie,919,897,,,
11/27/2021,Delaware,503,584,943,,
10/20/2021,York,251,247,1142,,
03/26/2021,Lebanon,530,393,,,
11/18/2022,Chester,23,24,,,1063
04/03/2021,Perry,42,54,,,
06/09/2022,Adams,8,18,19,46,
01/12/2022,Pike,62,29,103,,
11/15/2022,Butler,5,6,,,243
04/21/2021,Schuylkill,447,639,,,
01/11/2021,Monroe,335,53,,,
10/25/2021,Pike,76,24,134,,
10/10/2022,Elk,,,,,44
02/17/2021,Delaware,2128,1793,,,
07/21/2022,Montgomery,301,177,214,368,
05/14/2021,Butler,648,1099,,,
11/14/2022,Montgomery,47,32,,,1422
06/03/2021,Cumberland,280,1066,,,
03/12/2021,Montgomery,5790,3630,,,
06/22/2021,Huntingdon,19,51,,,
03/19/2021,Elk,107,71,,,
12/08/2021,Centre,191,91,1039,,
12/21/2020,Carbon,39,,,,
11/11/2022,Lancaster,29,31,,,971
10/04/2021,Forest,5,1,8,,
12/27/2021,Somerset,35,49,91,,
02/02/2021,Mifflin,141,71,,,
